OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume,Ignore
2025-10-22 22:30:00,107055.54,107170.48,107052.33,107157.05,23.86209,1761172259999,2556442.54799310,4263,12.43351000,1331920.00838440,0
2025-10-22 22:31:00,107157.06,107157.06,107014.83,107123.36,15.90849,1761172319999,1703625.66422900,4527,6.77405000,725157.90924140,0
2025-10-22 22:32:00,107123.36,107180.97,107123.35,107165.86,12.43873,1761172379999,1332847.43739370,3827,4.13533000,443150.50773220,0
2025-10-22 22:33:00,107165.86,107193.14,107074.38,107172.81,8.12409,1761172439999,870460.61796780,3784,4.03985000,432867.61815090,0
2025-10-22 22:34:00,107172.81,107193.14,107056.95,107133.99,15.07317,1761172499999,1614613.74515320,4158,2.98616000,319830.78529220,0
2025-10-22 22:35:00,107133.99,107154.15,107095.5,107149.3,4.07617,1761172559999,436697.18334440,2330,1.28878000,138052.32424450,0
2025-10-22 22:36:00,107149.29,107149.29,107094.0,107133.0,5.77142,1761172619999,618231.28966170,1991,3.33060000,356732.48464500,0
2025-10-22 22:37:00,107132.99,107192.68,107023.99,107023.99,20.42862,1761172679999,2188461.61969880,5484,4.38548000,469901.94536990,0
2025-10-22 22:38:00,107024.0,107037.64,107000.0,107026.41,13.64827,1761172739999,1460549.96537600,3441,8.04817000,861253.53587490,0
2025-10-22 22:39:00,107026.42,107060.02,107026.41,107055.74,2.79618,1761172799999,299315.03641760,1978,1.07446000,115002.78638770,0
2025-10-22 22:40:00,107055.73,107162.98,107055.73,107156.02,7.45755,1761172859999,798974.44267340,2738,6.26404000,671089.06365840,0
2025-10-22 22:41:00,107156.01,107193.14,107156.01,107193.14,8.14726,1761172919999,873142.69598710,548,5.90042000,632341.41285930,0
2025-10-22 22:42:00,107193.13,107296.88,107193.13,107290.56,16.19315,1761172979999,1736619.46732920,3383,11.65545000,1249842.82511660,0
2025-10-22 22:43:00,107290.56,107323.27,107290.56,107320.02,4.40728,1761173039999,472989.52293900,1058,1.50467000,161477.20188440,0
2025-10-22 22:44:00,107320.01,107326.7,107290.57,107312.42,4.77373,1761173099999,512277.99709400,1560,1.95948000,210257.55995650,0
2025-10-22 22:45:00,107312.42,107319.43,107205.12,107245.65,12.09265,1761173159999,1297039.34033280,3023,4.36803000,468425.21830140,0
2025-10-22 22:46:00,107245.65,107305.59,107245.64,107286.41,4.26837,1761173219999,457851.64914850,2044,3.23609000,347108.86172170,0
2025-10-22 22:47:00,107286.4,107345.05,107226.68,107264.85,18.68637,1761173279999,2004514.52426170,3485,8.57705000,919961.93847500,0
2025-10-22 22:48:00,107264.85,107296.81,107140.35,107143.56,22.55323,1761173339999,2418051.48771990,6054,2.98936000,320397.63886980,0
2025-10-22 22:49:00,107143.56,107143.56,107071.99,107118.8,12.75644,1761173399999,1366045.33962630,3210,2.58535000,276841.12990930,0
2025-10-22 22:50:00,107118.8,107118.8,106996.16,107076.38,15.10243,1761173459999,1616766.37406270,5047,5.32178000,569604.94514670,0
2025-10-22 22:51:00,107076.38,107151.0,107064.14,107126.29,15.55885,1761173519999,1666438.96138970,3221,8.61023000,922141.35064310,0
2025-10-22 22:52:00,107126.3,107126.3,107045.95,107097.99,7.95951,1761173579999,852260.00514820,2533,4.48982000,480720.75282790,0
2025-10-22 22:53:00,107098.0,107098.0,107052.39,107052.57,6.10722,1761173639999,653934.27158880,2837,1.74639000,186964.81883190,0
2025-10-22 22:54:00,107052.57,107092.59,107037.45,107092.58,6.67788,1761173699999,714949.46816420,2073,3.65026000,390807.10152650,0
2025-10-22 22:55:00,107092.59,107123.37,107066.34,107077.54,5.10228,1761173759999,546394.17420090,2543,2.37792000,254635.77964110,0
2025-10-22 22:56:00,107077.54,107158.85,107077.54,107154.0,7.43137,1761173819999,796193.68736930,2050,4.65626000,498837.96707560,0
2025-10-22 22:57:00,107154.01,107179.26,107139.03,107179.26,5.08844,1761173879999,545232.85623890,1941,3.63499000,389497.36685950,0
2025-10-22 22:58:00,107179.25,107196.08,107179.25,107196.07,3.28077,1761173939999,351652.55032360,821,2.06475000,221308.61110330,0
2025-10-22 22:59:00,107196.08,107207.55,107196.07,107196.82,4.12733,1761173999999,442438.05069870,815,2.43291000,260800.43159970,0
2025-10-22 23:00:00,107196.82,107293.04,107169.69,107293.04,8.34692,1761174059999,894992.52998270,3882,5.86718000,629136.85338550,0
2025-10-22 23:01:00,107293.04,107414.53,107293.04,107414.53,18.38592,1761174119999,1974106.59035370,3703,15.00934000,1611662.74288970,0
2025-10-22 23:02:00,107414.52,107485.79,107389.97,107401.11,15.34459,1761174179999,1648813.03375990,5807,5.74482000,617276.71716380,0
2025-10-22 23:03:00,107401.1,107449.33,107365.18,107409.36,4.26044,1761174239999,457597.61434620,2471,2.13016000,228780.10568070,0
2025-10-22 23:04:00,107409.37,107469.87,107409.37,107455.35,6.77609,1761174299999,727954.94063240,2797,5.77315000,620187.88746810,0
2025-10-22 23:05:00,107455.35,107488.02,107413.83,107463.1,8.99396,1761174359999,966374.68740750,3241,4.91178000,527703.01137380,0
